Date,INR=X,TCS.NS,^BSESN
2023-06-12,0.7212264316059125,0.19026097020423616,0.32963190327243685
2023-06-13,0.7122499960222122,0.18846350026398295,0.34176941681515216
2023-06-14,0.7083460357364482,0.19259252078305966,0.3442451192404794
2023-06-15,0.6878747474104605,0.18650808801815955,0.33522767058042935
2023-06-16,0.6768381358494171,0.163075803358101,0.34877197228391665
2023-06-19,0.6770137949688939,0.18316877902693207,0.34249864431215027
2023-06-20,0.6825693328453912,0.1929603071150099,0.3471221460589651
2023-06-21,0.6834368088593301,0.21022314757090999,0.3527913346562763
2023-06-22,0.6792407198205224,0.19907322616920564,0.3445461691875775
2023-06-23,0.6773886617129952,0.18653642516457913,0.3370185608566181
2023-06-26,0.6828531877993287,0.17142422497904541,0.33674674345989675
2023-06-27,0.6846632404652429,0.17578247809836856,0.34968429978637583
2023-06-28,0.6839873347229073,0.18602710224340702,0.36416959502040513
2023-06-29,0.686331365654187,0.18602710224340702,0.36416959502040513
2023-06-30,0.6904109850594287,0.23515536213381694,0.38746533166821107
2023-07-03,0.6921542108864109,0.21820378285990416,0.40157649557920005
2023-07-04,0.679958631004471,0.23889094374629005,0.4095241235390241
2023-07-05,0.6847135197059622,0.24517343825037496,0.40856658755749353
2023-07-06,0.7169966109245971,0.2468430927459888,0.4184170505988254
2023-07-07,0.7482212923037759,0.25043713776924004,0.40376349824344104
2023-07-10,0.7354497287148565,0.21800572112071914,0.4056118338802539
2023-07-11,0.7279415742493915,0.21826045715274311,0.4135499442655368
2023-07-12,0.7174809463953284,0.21118526826329087,0.4070541996410968
2023-07-13,0.6842711896768447,0.2568329808590033,0.4118399533729491
2023-07-14,0.6866903212461617,0.3553725738182665,0.4264011625943911
2023-07-17,0.6905274546929947,0.3423834224710587,0.44174621206198483
2023-07-18,0.6892596540915532,0.3452979725517451,0.44769854850189983
2023-07-19,0.6904109850594287,0.3301293963591241,0.45646695396145254
2023-07-20,0.6892679278906586,0.33140620851963765,0.4702291401392602
2023-07-21,0.6909946061194292,0.2774967263138741,0.44448228813369206
2023-07-24,0.6833120654266578,0.2925063162007939,0.4357956884934111
2023-07-25,0.6686216168912793,0.29500311708610605,0.43495247671083503
2023-07-26,0.679958631004471,0.28884635002639825,0.4451478385248304
2023-07-27,0.6820773600216397,0.2937263049255925,0.43237412044581225
2023-07-28,0.715395312574584,0.27017634653645506,0.42928158854664145
2023-07-31,0.7052096294292669,0.3076577409626875,0.43994036559723115
2023-08-01,0.7035828732358516,0.325021998574194,0.4379575375677929
2023-08-02,0.7097557638148579,0.3185530754752437,0.4183341117349655
2023-08-03,0.7452930038664105,0.2954569588574463,0.4026099455481431
2023-08-04,0.749547645945043,0.32019886711071477,0.41654933989955345
2023-08-07,0.7421228659167216,0.34318103857133053,0.42328528997670234
2023-08-08,0.7465442568696403,0.3355488010404206,0.42018233406731964
2023-08-09,0.7546112109977887,0.33095206846254577,0.42451328370144825
2023-08-10,0.7563881684672786,0.3193758967215412,0.4155901043511405
2023-08-11,0.7508485417429078,0.3231778469137865,0.4049875263121281
2023-08-14,0.7589740489108818,0.32377352356010003,0.4072869269995234
2023-08-15,0.7870114082960749,0.32377352356010003,0.4072869269995234
2023-08-16,0.7837413483110316,0.32862573788437843,0.411275243950165
2023-08-17,0.787311810848224,0.31577245569710866,0.4000092683047318
2023-08-18,0.7757412210218142,0.2768160382283018,0.3941396441197593
2023-08-21,0.7814972394151063,0.29642161497871733,0.4018966939798396
2023-08-22,0.7770096580693409,0.2853561084447678,0.4020110181787939
2023-08-23,0.7736562236471549,0.2944923027361752,0.408197101717265
2023-08-24,0.7295600566437015,0.2885340448442799,0.402948159357736
2023-08-25,0.7376270107718499,0.2848739295270082,0.3923369701798527
2023-08-28,0.7395369854731184,0.2816109816882377,0.39553022974291907
2023-08-29,0.7418059157663608,0.28195132573102377,0.39782804416789097
2023-08-30,0.7253887890022117,0.29034985935826807,0.39815957301441296
2023-08-31,0.7425486483476273,0.270970830636333,0.39073869748366663
2023-09-01,0.7410472720329686,0.28368197966287734,0.40685874944962364
2023-09-04,0.7422647933936899,0.30598361218079684,0.4138486148189995
2023-09-05,0.7454011997008703,0.3121405283833807,0.4182609170545646
2023-09-06,0.7747235437318016,0.3124523861368713,0.4211692159036857
2023-09-07,0.7890136676796766,0.32683811137393404,0.4323376364100706
2023-09-08,0.7876873140384095,0.3192621007072354,0.4420065857083648
2023-09-11,0.7701525879488935,0.34125142804303654,0.457326708195017
2023-09-12,0.7628111823577148,0.39808336490190865,0.46005485295460646
2023-09-13,0.7544444621235025,0.39073479712094605,0.46718623559305494
2023-09-14,0.762268930293243,0.38630853485021555,0.4686947711578515
2023-09-15,0.7699018281913794,0.4080140432931938,0.4779660218056698
2023-09-18,0.7746987223344846,0.4124687918532193,0.4709527024133171
2023-09-19,0.7888049133637773,0.4124687918532193,0.4709527024133171
2023-09-20,0.7838081751499626,0.41241211756038054,0.4478639730117844
2023-09-21,0.7747986443698389,0.4006371383658116,0.4313131374933745
2023-09-22,0.7584731658419388,0.4110498465319805,0.424900105123877
2023-09-25,0.765439068242932,0.39601206864151695,0.42532182431962373
2023-09-26,0.7699018281913794,0.4008641338229195,0.423053015836111
2023-09-27,0.7924587503381124,0.40290709293689164,0.42807738875824897
2023-09-28,0.7861191108848198,0.37308642233086453,0.4103731138490001
2023-09-29,0.7836414262756772,0.36846165089232197,0.4196575078140421
2023-10-02,0.7704440802558521,0.36846165089232197,0.4196575078140421
2023-10-03,0.7975223153908582,0.36009145441149704,0.41048279256514264
2023-10-04,0.7867110057439266,0.3736542092593862,0.40218528043646695
2023-10-05,0.8050635650527456,0.4029352809404354,0.413948096133848
2023-10-06,0.7863024073573168,0.42112250894111525,0.4245080716963423
2023-10-09,0.7779356871231053,0.43074132957891,0.41049117709509586
2023-10-10,0.7900898980095148,0.4253785991904524,0.4269366394667984
2023-10-11,0.7884211363744855,0.4145964641206985,0.4383559160450219
2023-10-12,0.7857270600964217,0.37637800560180623,0.4364805006425496
2023-10-13,0.7894305398653918,0.392436964763504,0.43283594941998316
2023-10-16,0.7910910277013166,0.3658798385677511,0.42947669882473827
2023-10-17,0.784183678340149,0.356232680783537,0.43705200833286306
2023-10-18,0.7895890149405718,0.3449970022281945,0.42106769510857855
2023-10-19,0.7899479705325465,0.3321390966117721,0.4138805666763883
2023-10-20,0.7777434804054169,0.35427040796542264,0.4071621787903572
2023-10-23,0.7808716129134918,0.3062523676431548,0.38321074923933063
2023-10-24,0.7699941128737136,0.3062523676431548,0.38321074923933063
2023-10-25,0.7665235723718755,0.29484547306628794,0.36804585386126876
2023-10-26,0.7818059157663608,0.26449251153620135,0.34191410660907184
2023-10-27,0.7911075752995274,0.2725715811232845,0.36032279533883593
2023-10-30,0.8020270807809196,0.2882739396687237,0.3698903371464817
2023-10-31,0.7922754538656145,0.282698382396368,0.3629950810002247
2023-11-01,0.7906652452704099,0.2610222550999406,0.35476895068060865
2023-11-02,0.9505653232350557,0.27777741320630334,0.36896939850515165
2023-11-03,0.7881710130630566,0.27254294569111304,0.3771746808043439
2023-11-06,0.7807634170790312,0.289241280361761,0.3944306099700219
2023-11-07,0.7861273846839252,0.28366557394652925,0.39395801707226275
2023-11-08,0.7869528552562493,0.28998117816906244,0.39492133158119325
2023-11-09,0.7857016022530194,0.27058007630149516,0.3907615849843493
2023-11-10,0.794185428566883,0.26261525015734577,0.39286394921784806
2023-11-13,0.7924752979363241,0.2615341134500029,0.3937106734386475
2023-11-14,0.784025203264969,0.2615341134500029,0.3937106734386475
2023-11-15,0.7660061417047208,0.3029240952247434,0.4152347815682651
2023-11-16,0.7830743528138875,0.3561479676300301,0.4241264622790195
2023-11-17,0.7775767315311306,0.35876512681618733,0.4186805967700524
2023-11-20,0.791857945233815,0.3685223520428098,0.41463200184731597
2023-11-21,0.7944190042801003,0.3631743867990658,0.4226267644620112
2023-11-22,0.7963798946681733,0.3745244579402176,0.4253089076113177
2023-11-23,0.8132807204569685,0.36206476380242747,0.42515141441355087
2023-11-24,0.796237967191205,0.33296385671545625,0.4237657008821205
2023-11-27,0.7937768301802741,0.33296385671545625,0.4237657008821205
2023-11-28,0.7979480978217639,0.34038863650600004,0.42968767172707034
2023-11-29,0.8024191315693177,0.3651939304815226,0.45079538597050606
2023-11-30,0.7950949100224349,0.35031648118264336,0.4533053063423984
2023-12-01,0.7969635157281738,0.3639991469027499,0.46759798399642505
2023-12-04,0.7857767028910567,0.36445433095997304,0.5077401674957154
2023-12-05,0.8023357571321741,0.37534966547252924,0.5202424080913888
2023-12-06,0.7938939362599253,0.41659751408654455,0.5306145248611509
2023-12-07,0.7916994701586342,0.4227417531446773,0.5267846075439468
2023-12-08,0.7971468122006717,0.4294551214172151,0.5355999210494531
2023-12-11,0.8034202612611185,0.4386718528616045,0.5385854935394931
2023-12-12,0.7961959617495902,0.4552848778072416,0.5276357506386407
2023-12-13,0.8005759837069801,0.41059525904626093,0.528609489157783
2023-12-14,0.7913411510127455,0.45252588374611125,0.5555734576600497
2023-12-15,0.7922837276647208,0.5627567867465675,0.5836960775582618
2023-12-18,0.7710200639628315,0.5617329209035671,0.5788040442440314
2023-12-19,0.7768174513516524,0.5372685675423343,0.5823454884090671
2023-12-20,0.7751824213591307,0.5167016158139173,0.5553445826532233
2023-12-21,0.7898308644528953,0.5209401072038993,0.5657515971963041
2023-12-22,0.7785193081831059,0.5417058663858805,0.5727669560689153
2023-12-25,0.781305669143503,0.5417058663858805,0.5727669560689153
2023-12-26,0.7819147480469066,0.5255199866367983,0.5794335638172634
2023-12-27,0.78279049785995,0.5344236671846894,0.5997850841025008
2023-12-28,0.7898308644528953,0.5279948635193541,0.6105739346718217
2023-12-29,0.7093140702318257,0.5242965676258542,0.6056392988810733
2024-01-01,0.7882792088975163,0.5343671420347265,0.6056392988810733
2024-01-02,0.7844420754506833,0.5184935674677627,0.5955515763029617
2024-01-03,0.7889805724832542,0.4664643294983726,0.5800080174235065
2024-01-04,0.7940772327324224,0.45226950714245207,0.5942490282443091
2024-01-05,0.7876122134003722,0.492720783656327,0.5994288548839548
2024-01-08,0.7834829512004964,0.45881225596496944,0.5799679076450825
2024-01-09,0.7717704338971192,0.4654119773660772,0.5808668652214002
2024-01-10,0.7784779391875771,0.4785827847361215,0.5887419783275765
2024-01-11,0.7696765262772685,0.4913838669168291,0.5905829491745656
2024-01-12,0.7738897993603722,0.5751595083057668,0.6151589129026358
2024-01-15,0.7568718674919257,0.5871073440934944,0.6371884722230718
2024-01-16,0.7558121847602992,0.5629274061965883,0.6314115310854183
2024-01-17,0.7749653932441252,0.5761836724345188,0.584189405171986
2024-01-18,0.7823564416299389,0.5864242697219082,0.575084485469723
2024-01-19,0.7809384397524228,0.6250665922940859,0.5894820830526215
2024-01-22,0.7779439609222107,0.6250665922940859,0.5894820830526215
2024-01-23,0.7754745501121736,0.5764846427580694,0.5514065728822999
2024-01-24,0.786010278604274,0.5670604535733139,0.5714138742216268
2024-01-25,0.7756833044280738,0.5490143147332283,0.5609821593065223
2024-01-26,0.7797291921908069,0.5490143147332283,0.5609821593065223
2024-01-29,0.7776601059682733,0.5436863346348535,0.596975586741475
2024-01-30,0.7803128132508075,0.5434284666024356,0.573722339265728
2024-01-31,0.7766927079189809,0.5522510134258416,0.5914800938795426
